3,氷川図書館,03-3961-9981,173-0013,氷川町28-9,9:00,20:00,,第3月曜日(祝日の場合は翌平日)、月末日(土･日曜日､祝日の場合は翌平日),3月31日,55
4,中央図書館,03-3656-6211,132-0021,中央3-1-3,9:00,21:30,,第4月曜日(祝日の場合は翌日),,163
4,葛西図書館,03-3687-6811,134-0013,江戸川6-24-1,9:00,21:30,,第4月曜日(祝日の場合は翌日),,99
4,小岩図書館,03-3672-0251,133-0052,東小岩3-6-9,9:00,21:30,,第4月曜日(祝日の場合は翌日),,108
4,小松川図書館,03-3684-6381,132-0035,平井1-11-26,9:00,21:30,,第4月曜日(祝日の場合は翌日),,66
4,篠崎図書館,03-3670-9102,133-0061,篠崎町7-20-19,9:00,21:30,,第4月曜日(祝日の場合は翌日),,65
4,東部図書館,03-5666-1022,132-0013,江戸川2-26-1,9:00,21:30,,第4月曜日(祝日の場合は翌日),,101
4,西葛西図書館,03-5658-0751,134-0088,西葛西5-10-47,9:00,21:30,,第4月曜日(祝日の場合は翌日),,69
4,東葛西図書館,03-5658-4008,134-0084,東葛西8-22-1,9:00,21:30,,第4月曜日(祝日の場合は翌日),,58
4,松江図書館,03-3654-7251,132-0025,松江2-1-10,9:00,21:30,,第4月曜日(祝日の場合は翌日),,39
4,鹿骨コミュニティ図書館,03-3678-6891,133-0073,鹿骨1-54-2 鹿骨区民館内,9:00,17:00,,第4月曜日(祝日の場合は翌日),,16
4,清新町コミュニティ図書館,03-3878-1926,134-0087,清新町1-2-2 清新町コミュニティ会館内,9:00,21:30,,第4月曜日(祝日の場合は翌日),,30
5,大田図書館,03-3758-3051,145-0076,田園調布南25-1,9:00,19:00,,第2木曜日(祝日の場合は翌日),,223
5,池上図書館,03-3752-3341,146-0082,池上6-3-10 エトモ池上4階,9:00,21:00,,第2木曜日(祝日の場合は翌日),,79
5,入新井図書館,03-3763-3633,143-0016,大森北1-10-14 Luz大森4階,9:00,20:00,,第2木曜日(祝日の場合は翌日),,74
5,大森西図書館,03-3763-1191,143-0015,大森西5-2-13,9:00,19:00,,第3木曜日(祝日の場合は翌日),,64
